Entity,Year,MentalHealthDALY
United States of America,2019,40.17543352552448
United States of America,2019,1.4080972475009498e-05
United States of America,2019,0.0121745156400668
Argentina,2021,0.6939127153770729
Argentina,2021,1.8333050777482564e-06
Argentina,2021,0.0015255114642712
Nauru,2018,8.086915685518289e-06
Nauru,2018,8.54452696289352e-08
Nauru,2018,7.460694784366934e-05
Pakistan,2021,0.4557797671062213
Pakistan,2021,2.644871111123775e-07
Pakistan,2021,0.0001934930101293
Azerbaijan,2021,0.1242439188587869
Azerbaijan,2021,1.3912623468872074e-06
Azerbaijan,2021,0.0011832564426248
South Sudan,2019,0.0003207560352037
South Sudan,2019,3.174178865805392e-09
South Sudan,2019,3.523349537454465e-06
Belgium,2020,2.4247796483711053
Belgium,2020,1.8998850943246287e-05
Belgium,2020,0.0211889645035823
Belarus,2018,0.1280256149279398
Belarus,2018,1.067431714513766e-06
Belarus,2018,0.0013496850103201
Greenland,2021,0.0054241291935135
Greenland,2021,1.229944705288976e-05
Greenland,2021,0.0096682463616155
Benin,2021,0.0013501037507235
Benin,2021,1.290407835221892e-08
Benin,2021,1.0001380071560194e-05
Peru,2018,0.1064639835313211
Peru,2018,6.461262781181051e-07
Peru,2018,0.0003135281177717
Micronesia (Federated States of),2018,5.03627329737805e-05
Micronesia (Federated States of),2018,6.397980378186776e-08
Micronesia (Federated States of),2018,4.8896636857130895e-05
Montenegro,2021,0.0046392731642598
Montenegro,2021,4.700478412087903e-07
Montenegro,2021,0.0007506181951088
Mexico,2021,1.4600509045406562
Mexico,2021,1.3098784443441496e-06
Mexico,2021,0.0011294060157179
Congo,2019,0.0023909680736089
Congo,2019,6.13344597258322e-08
Congo,2019,4.593430079448502e-05
Micronesia (Federated States of),2019,5.09897778928585e-05
Micronesia (Federated States of),2019,6.409258349172805e-08
Micronesia (Federated States of),2019,4.958198576878781e-05
Malta,2018,0.0222105684777265
Malta,2018,6.293081252904691e-06
Malta,2018,0.0050665184768902
Albania,2018,0.0003052559982984
Albania,2018,1.3220537420955585e-08
Albania,2018,1.119251518270723e-05
Tonga,2020,4.375120472161705e-05
Tonga,2020,6.590218349841338e-08
Tonga,2020,4.124865948615076e-05
Burkina Faso,2021,0.0010912720745428
Burkina Faso,2021,5.019523240408688e-09
Burkina Faso,2021,4.794454717248585e-06
Trinidad and Tobago,2019,0.0008468948598254
Trinidad and Tobago,2019,7.093765289774076e-08
Trinidad and Tobago,2019,6.0796272725497776e-05
United Arab Emirates,2018,0.0039564558245118
United Arab Emirates,2018,2.381877483076203e-07
United Arab Emirates,2018,4.196314924072372e-05
Iran (Islamic Republic of),2018,0.1611457870981634
Iran (Islamic Republic of),2018,4.312899830966416e-07
Iran (Islamic Republic of),2018,0.0001927439115246
Niger,2021,0.0005705366362498
Niger,2021,2.7568074555209878e-09
Niger,2021,2.278665948441261e-06
Russian Federation,2020,7.027535039274087
Russian Federation,2020,3.347950093967639e-06
Russian Federation,2020,0.0048274553325611
Kuwait,2020,0.008265437714267
Kuwait,2020,6.692085568981427e-07
Kuwait,2020,0.0001828300448924
Norway,2018,1.1167590023610623
Norway,2018,2.7376783070692027e-05
Norway,2018,0.0210425124441003
Luxembourg,2018,0.1021275072544765
Luxembourg,2018,2.370466628362175e-05
Luxembourg,2018,0.0168905493732008
Belarus,2019,0.1314292763489113
Belarus,2019,1.074640725783694e-06
Belarus,2019,0.0013907863693171
South Sudan,2018,0.0002868112074868
South Sudan,2018,2.822663902369119e-09
South Sudan,2018,3.17136552995289e-06
Finland,2021,1.3415899101541189
Finland,2021,2.347125331417969e-05
Finland,2021,0.0242342485388821
India,2021,3.3822335017309357
India,2021,2.880400474532328e-07
India,2021,0.0002391124438109
Bosnia and Herzegovina,2020,0.015677876517669
Bosnia and Herzegovina,2020,3.519972391541688e-07
Bosnia and Herzegovina,2020,0.0004680302912631
Palestine,2021,0.0008638710695962
Palestine,2021,4.431464119858496e-08
Palestine,2021,1.682126848442225e-05
New Zealand,2019,0.0026891536824153
New Zealand,2019,7.94487032136857e-08
New Zealand,2019,5.392401945458716e-05
Bosnia and Herzegovina,2018,0.0181892678426507
Bosnia and Herzegovina,2018,4.811752159526688e-07
Bosnia and Herzegovina,2018,0.000530192326808
Estonia,2018,0.0450332301000316
Estonia,2018,2.9447384373496805e-06
Estonia,2018,0.0034248941461425
Viet Nam,2021,0.4696161325316486
Viet Nam,2021,6.677091719315409e-07
Viet Nam,2021,0.0004683616060122
United Kingdom,2020,7.161883390645012
United Kingdom,2020,1.056429461650714e-05
United Kingdom,2020,0.0105977979480966
Togo,2018,0.0012837645147604
Togo,2018,2.2526021510936292e-08
Togo,2018,1.6379903011482948e-05
Burundi,2018,0.0011975071759921
Burundi,2018,1.4647160459190201e-08
Burundi,2018,1.0113247019926228e-05
Portugal,2018,0.4728205688420296
Portugal,2018,4.230560150025406e-06
Portugal,2018,0.0044226788245903
Guinea-Bissau,2018,0.0002813476121856
Guinea-Bissau,2018,1.7736495514597767e-08
Guinea-Bissau,2018,1.4613153029021769e-05
Cuba,2019,0.0013051734443007
Cuba,2019,1.1960044303174742e-08
Cuba,2019,1.148739322876752e-05
Italy,2021,5.428563345653172
Italy,2021,7.766222298825125e-06
Italy,2021,0.0090761269410506
United States Virgin Islands,2021,1.5752765356813785e-05
United States Virgin Islands,2021,1.7377531597266705e-08
United States Virgin Islands,2021,1.8338087279968524e-05
Tokelau,2021,1.3201927224484412e-06
Tokelau,2021,9.31508926357615e-08
Tokelau,2021,9.62965352731704e-05
Cuba,2018,0.0012934697235323
Cuba,2018,1.2164465769611828e-08
Cuba,2018,1.1359340597831428e-05
Estonia,2019,0.0485306111485725
Estonia,2019,3.2154514758790777e-06
Estonia,2019,0.0036915357359546
Qatar,2021,0.0008847824748932
Qatar,2021,1.7620188636408418e-07
Qatar,2021,2.9719991605492743e-05
Venezuela (Bolivarian Republic of),2021,0.2572203407949443
Venezuela (Bolivarian Republic of),2021,9.258093789826256e-07
Venezuela (Bolivarian Republic of),2021,0.000965946469756
United Arab Emirates,2019,0.0039837498454862
United Arab Emirates,2019,2.2613819217217363e-07
United Arab Emirates,2019,4.1918513592637854e-05
Uganda,2019,0.0080951006386562
Uganda,2019,3.2116601820189935e-08
Uganda,2019,1.9614179410492155e-05
Spain,2018,3.5509762394561046
Spain,2018,8.397106846465665e-06
Spain,2018,0.0076870579592178
Bolivia (Plurinational State of),2018,0.0279331477805516
Bolivia (Plurinational State of),2018,4.03843105028311e-07
Bolivia (Plurinational State of),2018,0.0002455435491662
Suriname,2021,0.0001655427512723
Suriname,2021,3.087511329457955e-08
Suriname,2021,2.857895122115503e-05
Mozambique,2021,0.0044396556959303
Mozambique,2021,1.4502493297308116e-08
Mozambique,2021,1.4287983495752515e-05
Peru,2019,0.1160169728698497
Peru,2019,6.454800663691888e-07
Peru,2019,0.0003326746787402
Barbados,2018,0.000122033857163
Barbados,2018,4.0999082780809154e-08
Barbados,2018,4.120138457071193e-05
Comoros,2021,0.0002210733106808
Comoros,2021,3.776609334073245e-08
Comoros,2021,2.9699219487176855e-05
Fiji,2019,0.0005504806094348
Fiji,2019,7.318099715930008e-08
Fiji,2019,6.005415979892395e-05
Brazil,2019,4.421851864405029
Brazil,2019,3.2290602287533285e-06
Brazil,2019,0.0020400565218675
Belgium,2018,2.9588844830200087
Belgium,2018,2.686575710867322e-05
Belgium,2018,0.0260148155136815
Hungary,2021,0.9950288167037716
Hungary,2021,6.442747681166565e-06
Hungary,2021,0.0103677882449554
Poland,2021,4.962221332697479
Poland,2021,9.591541661516164e-06
Poland,2021,0.0129770443518071
Seychelles,2019,0.000791372580317
Seychelles,2019,9.773994395711307e-07
Seychelles,2019,0.0007646699072335
El Salvador,2020,0.050738104824146
El Salvador,2020,1.0771386924150106e-06
El Salvador,2020,0.0007893565098767
Albania,2019,0.0002995778615101
Albania,2019,1.2808574667605706e-08
Albania,2019,1.1060749551182528e-05
Tonga,2018,4.2228115890945e-05
Tonga,2018,6.384684003606522e-08
Tonga,2018,3.992942714997021e-05
Singapore,2021,0.1515447471931143
Singapore,2021,6.381173955442121e-06
Singapore,2021,0.0026460133951489
Uganda,2018,0.0076373674634842
Uganda,2018,3.021624688901527e-08
Uganda,2018,1.89815071132556e-05
Seychelles,2018,0.0007783922069397
Seychelles,2018,9.77694527571502e-07
Seychelles,2018,0.0007593167905697
Malawi,2021,0.0041670094321956
Malawi,2021,2.4059770540134227e-08
Malawi,2021,2.142659194357181e-05
Hungary,2020,0.9636590958006768
Hungary,2020,6.8326672277067055e-06
Hungary,2020,0.0099863139638734
Puerto Rico,2018,0.000295209150438
Puerto Rico,2018,1.0083091819911661e-08
Puerto Rico,2018,8.625979644565904e-06
Saint Lucia,2021,2.5271021137001704e-05
Saint Lucia,2021,1.2845889006078301e-08
Saint Lucia,2021,1.4236200726724935e-05
Thailand,2021,0.4203416745464224
Thailand,2021,6.699692255611424e-07
Thailand,2021,0.0006303557464779
Germany,2020,20.522471395443844
Germany,2020,2.09179361174001e-05
Germany,2020,0.0240867211903811
Japan,2020,42.50852686250333
Japan,2020,3.107212393860788e-05
Japan,2020,0.0331897763747151
Palestine,2018,0.0007290100505282
Palestine,2018,5.0031731775086675e-08
Palestine,2018,1.493058431102852e-05
Kazakhstan,2019,0.3561146325352699
Kazakhstan,2019,2.6823313051993607e-06
Kazakhstan,2019,0.001929503811685
Belgium,2019,2.866774904255584
Belgium,2019,2.6083586093398736e-05
Belgium,2019,0.0251145129037028
Cook Islands,2020,1.032951909244906e-05
Cook Islands,2020,6.387491556190521e-08
Cook Islands,2020,5.817555736272576e-05
Bosnia and Herzegovina,2019,0.0187454417272592
Bosnia and Herzegovina,2019,4.821026207597125e-07
Bosnia and Herzegovina,2019,0.0005528530087398
Iran (Islamic Republic of),2019,0.1481739681388217
Iran (Islamic Republic of),2019,3.889968643212762e-07
Iran (Islamic Republic of),2019,0.0001756490366221
China,2019,26.917356268938978
China,2019,2.4318358318692885e-06
China,2019,0.0019031343694618
Saint Kitts and Nevis,2018,2.4034016032516315e-05
Saint Kitts and Nevis,2018,5.556058953342157e-08
Saint Kitts and Nevis,2018,4.175466433945744e-05
Liberia,2021,0.0008662769807835
Liberia,2021,2.180065695963931e-08
Liberia,2021,1.586738627491983e-05
Lithuania,2020,0.2388053006007923
Lithuania,2020,5.520598165385271e-06
Lithuania,2020,0.0086420931465371
Slovenia,2019,6.434897261808774e-05
Slovenia,2019,3.157425037579514e-09
Slovenia,2019,3.102659139417077e-06
Madagascar,2021,0.0015136702202272
Madagascar,2021,7.330526696467219e-09
Madagascar,2021,5.300443735761566e-06
Bolivia (Plurinational State of),2019,0.0294394825389255
Bolivia (Plurinational State of),2019,4.211401176791706e-07
Bolivia (Plurinational State of),2019,0.0002551677737888
Poland,2018,4.445729790098501
Poland,2018,1.0809149478908653e-05
Poland,2018,0.0115559601341748
Equatorial Guinea,2018,0.0008065308065011
Equatorial Guinea,2018,9.716595167547282e-08
Equatorial Guinea,2018,5.808962515869102e-05
Azerbaijan,2020,0.1201267712878
Azerbaijan,2020,1.3771836170498209e-06
Azerbaijan,2020,0.0011510060010092
Northern Mariana Islands,2018,1.9825690755837533e-05
Northern Mariana Islands,2018,6.143972013331383e-08
Northern Mariana Islands,2018,4.024334349785859e-05
Somalia,2018,0.0006054602780866
Somalia,2018,3.1282259819899272e-09
Somalia,2018,3.1447222781844e-06
Serbia,2021,0.0667280727070317
Serbia,2021,4.473829335570581e-07
Serbia,2021,0.0007481137467301
Barbados,2019,0.0001221882285088
Barbados,2019,3.9056631541114176e-08
Barbados,2019,4.1115409446658295e-05
Tunisia,2019,0.0031863913229421
Tunisia,2019,4.718437636523314e-08
Tunisia,2019,2.7227851441010716e-05
Malta,2019,0.0215193084009126
Malta,2019,5.948993126773698e-06
Malta,2019,0.004892122588132
Serbia,2020,0.0636078309538536
Serbia,2020,4.538271618173626e-07
Serbia,2020,0.0007086580722201
Angola,2019,0.0075082991547921
Angola,2019,3.7513567212634015e-08
Angola,2019,2.4505831524645343e-05
Sweden,2020,2.1541705001570888
Sweden,2020,2.188125233479353e-05
Sweden,2020,0.0209142251448768
Somalia,2019,0.0006129066024685
Somalia,2019,3.148315541773844e-09
Somalia,2019,3.0624927876347564e-06
Iceland,2021,0.0299634455344786
Iceland,2021,1.3096841446588276e-05
Iceland,2021,0.0085515547765273
Nigeria,2021,0.0603522873037405
Nigeria,2021,3.3089778345039694e-08
Nigeria,2021,2.610780609625853e-05
Kazakhstan,2021,0.3322103266843815
Kazakhstan,2021,1.8324640608389888e-06
Kazakhstan,2021,0.0017525781705732
Rwanda,2021,0.0031057238224514
Rwanda,2021,3.3687753326557315e-08
Rwanda,2021,2.3404040622862592e-05
Sao Tome and Principe,2021,6.893752390393374e-05
Sao Tome and Principe,2021,6.120600122177705e-08
Sao Tome and Principe,2021,3.182446359162979e-05
Gambia,2019,0.0004431284310765
Gambia,2019,2.9243068440925592e-08
Gambia,2019,1.9416474711759016e-05
Gabon,2018,0.0008188991742825
Gabon,2018,6.334939212637398e-08
Gabon,2018,4.714284454058386e-05
Senegal,2021,0.0024237904662742
Senegal,2021,2.1738744324448213e-08
Senegal,2021,1.5282843083225175e-05
Belarus,2020,0.131584807648302
Belarus,2020,9.075216926551496e-07
Belarus,2020,0.0014000489629442
Kyrgyzstan,2018,0.1732092285786641
Kyrgyzstan,2018,5.2808951476273245e-06
Kyrgyzstan,2018,0.0026480005803052
Italy,2020,5.148758099814391
Italy,2020,6.957084765221014e-06
Italy,2020,0.0085707998055259
Cuba,2020,0.0012444761434514
Cuba,2020,1.1102248960619426e-08
Cuba,2020,1.0983321136660988e-05
Estonia,2020,0.0396463563738383
Estonia,2020,2.5400024694965483e-06
Estonia,2020,0.0030177337516847
Cambodia,2020,0.0320370365485396
Cambodia,2020,2.793247723452155e-07
Cambodia,2020,0.0001903374201312
New Zealand,2020,0.0026411424088637
New Zealand,2020,8.104170683494463e-08
New Zealand,2020,5.186027171127126e-05
Colombia,2018,0.3432418885749824
Colombia,2018,1.4651487194709058e-06
Colombia,2018,0.0007292153166199
Antigua and Barbuda,2020,3.862180186163715e-05
Antigua and Barbuda,2020,6.460440525884497e-08
Antigua and Barbuda,2020,4.330308779907145e-05
United States of America,2021,39.31413643575863
United States of America,2021,1.1326017095606282e-05
United States of America,2021,0.0118187024403825
Northern Mariana Islands,2019,1.9212653538776507e-05
Northern Mariana Islands,2019,5.8950961696686724e-08
Northern Mariana Islands,2019,3.922234988319741e-05
Sweden,2018,2.1213689239491447
Sweden,2018,2.320086492015041e-05
Sweden,2018,0.0209242165805998
Finland,2020,1.4315979628138142
Finland,2020,2.595939864532607e-05
Finland,2020,0.025869315979231
Kyrgyzstan,2021,0.1908051855503398
Kyrgyzstan,2021,4.91357572242855e-06
Kyrgyzstan,2021,0.0027801666650674
Norway,2020,1.4983362163102916
Norway,2020,3.711492052203772e-05
Norway,2020,0.0278333682891403
Tajikistan,2020,0.1116890374953475
Tajikistan,2020,2.030646605968989e-06
Tajikistan,2020,0.0011228802105536
Bahrain,2019,0.0004427033293459
Bahrain,2019,1.08237105304432e-07
Bahrain,2019,2.962261308536377e-05
Dominican Republic,2018,0.0082261067638798
Dominican Republic,2018,1.293900310629059e-07
Dominican Republic,2018,7.717999542979773e-05
Angola,2021,0.0090123739874368
Angola,2021,3.6100150484377975e-08
Angola,2021,2.755533969940124e-05
Slovenia,2018,6.778060444714035e-05
Slovenia,2018,3.326781930432027e-09
Slovenia,2018,3.2689952896120704e-06
Costa Rica,2018,0.239811199736723
Costa Rica,2018,9.93659571449154e-06
Costa Rica,2018,0.0051245556694773
South Sudan,2021,0.0004039541476802
South Sudan,2021,3.495857790320429e-09
South Sudan,2021,4.176306156011864e-06
Brazil,2021,4.875350683978715
Brazil,2021,2.713244680691504e-06
Brazil,2021,0.0022124878846658
Croatia,2020,0.7159245848088063
Croatia,2020,1.2567465284072056e-05
Croatia,2020,0.0169115942733961
Cameroon,2021,0.0092456978530897
Cameroon,2021,3.5343242299529166e-08
Cameroon,2021,2.9093155209791302e-05
Samoa,2019,0.0001045107862499
Samoa,2019,7.382190196668798e-08
Samoa,2019,5.014539103443988e-05
Brazil,2018,4.35646268092394
Brazil,2018,3.241002441295463e-06
Brazil,2018,0.0020294107619289
Fiji,2021,0.0005659263992466
Fiji,2021,6.02187734991038e-08
Fiji,2021,6.121604378327576e-05
Colombia,2019,0.3514243022812077
Colombia,2019,1.4684665734086891e-06
Colombia,2019,0.0007316138503948
Argentina,2020,0.7168014655705167
Argentina,2020,1.94271514673224e-06
Argentina,2020,0.0015829029850024
Tunisia,2018,0.0031049075017443
Tunisia,2018,4.641814654993298e-08
Tunisia,2018,2.6739544518974743e-05
Thailand,2018,0.4054108235663659
Thailand,2018,8.061644942355404e-07
Thailand,2018,0.0006076502842434
Equatorial Guinea,2019,0.0008833104782993
Equatorial Guinea,2019,1.0237609636477979e-07
Equatorial Guinea,2019,6.170973512733486e-05
Lithuania,2019,0.2608521453232337
Lithuania,2019,6.80472555074735e-06
Lithuania,2019,0.0093357038591657
Morocco,2019,0.0071166504151664
Morocco,2019,2.9753426342696112e-08
Morocco,2019,1.938607243521891e-05
Guyana,2020,0.0002118999607786
Guyana,2020,2.8997090523909205e-08
Guyana,2020,2.757134793879956e-05
Uzbekistan,2018,0.5510890889792472
Uzbekistan,2018,3.090313505378049e-06
Uzbekistan,2018,0.0016952587573938
Sweden,2019,2.348628491212735
Sweden,2019,2.615577488065424e-05
Sweden,2019,0.0229745187185442
Costa Rica,2019,0.2245180543547187
Costa Rica,2019,9.257529389988108e-06
Costa Rica,2019,0.0047693382745406
Gabon,2019,0.0008728775949846
Gabon,2019,6.725260819368517e-08
Gabon,2019,4.945613948688714e-05
Iceland,2020,0.0313412128209135
Iceland,2020,1.421494764808533e-05
Iceland,2020,0.0090204645230297
Lithuania,2018,0.2629438555262151
Lithuania,2018,6.744242689979362e-06
Lithuania,2018,0.0093149048717086
Montenegro,2020,0.0052555095861547
Montenegro,2020,6.122365534268738e-07
Montenegro,2020,0.0008465629932345
Saudi Arabia,2019,0.1826475444630972
Saudi Arabia,2019,1.3464351955702952e-06
Saudi Arabia,2019,0.0005044364663438
Singapore,2020,0.1517984089662079
Singapore,2020,6.945448187292195e-06
Singapore,2020,0.002664103497405
Nepal,2020,0.0313813502363545
Nepal,2020,1.4118433964868336e-07
Nepal,2020,0.0001017621707605
Syrian Arab Republic,2019,0.0026065604410193
Syrian Arab Republic,2019,2.6306504099246688e-08
Syrian Arab Republic,2019,1.8670407885711608e-05
Maldives,2020,0.0011643477779948
Maldives,2020,8.746326620837554e-07
Maldives,2020,0.0002316158475249
Cameroon,2018,0.0075923025785815
Cameroon,2018,3.4297183947024923e-08
Cameroon,2018,2.6132974177390665e-05
Poland,2020,4.898178194839789
Poland,2020,1.0275672072777702e-05
Poland,2020,0.0127647492822567
Kazakhstan,2020,0.3163734344667355
Kazakhstan,2020,1.9627485746557823e-06
Kazakhstan,2020,0.0016903097128946
Fiji,2018,0.0005383059939917
Fiji,2018,7.254545949650198e-08
Fiji,2018,5.9017924259688506e-05
Bahrain,2018,0.0004191699466718
Bahrain,2018,1.070599095204054e-07
Bahrain,2018,2.8441416430117227e-05
United States of America,2020,39.76398557456465
United States of America,2020,1.1843804758164255e-05
United States of America,2020,0.0119951419444761
Yemen,2019,0.002267882865275
Yemen,2019,1.2063028936113152e-08
Yemen,2019,7.026874003923951e-06
Canada,2019,4.723462742300813
Canada,2019,1.666522764661199e-05
Canada,2019,0.0128352521244697
Kyrgyzstan,2020,0.181615815842922
Kyrgyzstan,2020,4.562431676677602e-06
Kyrgyzstan,2020,0.0026859613460797
Croatia,2018,0.8487124792902594
Croatia,2018,1.6151618896247705e-05
Croatia,2018,0.0198784595342525
Andorra,2020,0.003581747191075
Andorra,2020,5.79915659602218e-06
Andorra,2020,0.0042439791342316
Madagascar,2018,0.0009859218383532
Madagascar,2018,5.581129146568358e-09
Madagascar,2018,3.6978791144552616e-06
Gambia,2018,0.000399425363444
Gambia,2018,2.635590520569758e-08
Gambia,2018,1.7948855145002913e-05
Jordan,2018,0.0024595715111778
Jordan,2018,9.681768137009617e-08
Jordan,2018,2.2224785050641854e-05
Slovenia,2020,5.635551373688378e-05
Slovenia,2020,2.353044518080197e-09
Slovenia,2020,2.7191283865108928e-06
Malta,2020,0.0215114223296957
Malta,2020,5.786731430361545e-06
Malta,2020,0.0048756710540157
Barbados,2020,0.0001181291000389
Barbados,2020,3.900222290049885e-08
Barbados,2020,3.962297242286799e-05
Eritrea,2020,0.0009991679660757
Eritrea,2020,2.2108309387810783e-08
Eritrea,2020,1.5477341460457905e-05
South Africa,2020,0.0305039244905809
South Africa,2020,4.631261709546433e-08
South Africa,2020,5.398403058248022e-05
Tuvalu,2020,6.431391222052152e-06
Tuvalu,2020,5.979190288184257e-08
Tuvalu,2020,5.2661094159656434e-05
Malaysia,2020,0.1508741330965883
Malaysia,2020,9.280531603406562e-07
Malaysia,2020,0.0004783568176982
Guam,2021,3.4217017509130824e-05
Guam,2021,2.9764168188620088e-08
Guam,2021,2.1493588035181423e-05
Rwanda,2018,0.0025367360164895
Rwanda,2018,3.6212409237143e-08
Rwanda,2018,2.037122410707961e-05
Sudan,2020,0.0042359107103232
Sudan,2020,1.7796505185337964e-08
Sudan,2020,9.92148418022298e-06
Uzbekistan,2020,0.547207440079603
Uzbekistan,2020,2.7693586282495397e-06
Uzbekistan,2020,0.0016253385462679
American Samoa,2020,2.321540854756361e-05
American Samoa,2020,5.4898740489359234e-08
American Samoa,2020,4.602674609829214e-05
Kyrgyzstan,2019,0.1761444577948121
Kyrgyzstan,2019,5.4100057755257645e-06
Kyrgyzstan,2019,0.0026470386469587
Singapore,2018,0.1725594059436788
Singapore,2018,8.130013060769909e-06
Singapore,2018,0.0030602837052584
Iraq,2020,0.0113401460989527
Iraq,2020,4.6645568081799296e-08
Iraq,2020,2.7936852388052108e-05
Samoa,2018,0.0001026592686338
Samoa,2018,7.739667211311245e-08
Samoa,2018,4.9836744853180445e-05
Zambia,2018,0.0056339778461383
Zambia,2018,4.3537423059096536e-08
Zambia,2018,3.1330129514683754e-05
Zimbabwe,2020,0.0049738857201459
Zimbabwe,2020,3.2115045024159925e-08
Zimbabwe,2020,3.2341443207081815e-05
Mauritania,2020,0.0007573524974304
Mauritania,2020,2.9988047335911445e-08
Mauritania,2020,1.759536577293341e-05
Uzbekistan,2019,0.5430330266461009
Uzbekistan,2019,3.1245019122894274e-06
Uzbekistan,2019,0.0016411526799112
Singapore,2019,0.1545669387315207
Singapore,2019,7.202835594279e-06
Singapore,2019,0.0027271248072304
Democratic People's Republic of Korea,2018,0.2101096161603311
Democratic People's Republic of Korea,2018,8.919339183677397e-07
Democratic People's Republic of Korea,2018,0.000801791790963
Indonesia,2020,1.5034953544650214
Indonesia,2020,7.749368889866188e-07
Indonesia,2020,0.00054493228822
Taiwan (Province of China),2018,0.0593795990128794
Taiwan (Province of China),2018,3.412485623810905e-07
Taiwan (Province of China),2018,0.0002513183094121
Taiwan (Province of China),2019,0.0595304972466124
Taiwan (Province of China),2019,3.379356118813314e-07
Taiwan (Province of China),2019,0.0002518082846527
Chad,2020,0.0006342128042867
Chad,2020,3.4716986473743702e-09
Chad,2020,3.707119994514013e-06
Democratic People's Republic of Korea,2019,0.2118098169552997
Democratic People's Republic of Korea,2019,8.903574082613364e-07
Democratic People's Republic of Korea,2019,0.0008060002656513
Guinea-Bissau,2020,0.0003182738513063
Guinea-Bissau,2020,1.7019904894639126e-08
Guinea-Bissau,2020,1.5766832219483134e-05
Lebanon,2020,0.0018577216809195
Lebanon,2020,4.66681579281227e-08
Lebanon,2020,3.348356195394842e-05
India,2020,3.102394771712579
India,2020,2.909420393979592e-07
India,2020,0.0002212264360988
Dominican Republic,2020,0.0070603538299844
Dominican Republic,2020,1.0030362860901144e-07
Dominican Republic,2020,6.478084595842335e-05
San Marino,2020,4.016207488498028e-06
San Marino,2020,1.4356514092709508e-08
San Marino,2020,1.2289241047548392e-05
Nicaragua,2020,0.0393931350986667
Nicaragua,2020,1.1859019788639585e-06
Nicaragua,2020,0.0005970046065794
Costa Rica,2020,0.2380757863188515
Costa Rica,2020,9.191878205066337e-06
Costa Rica,2020,0.005032509891871
Nauru,2019,8.308745230070493e-06
Nauru,2019,8.828219465239336e-08
Nauru,2019,7.62565114438955e-05
Iran (Islamic Republic of),2020,0.1231454090344619
Iran (Islamic Republic of),2020,2.88974930254216e-07
Iran (Islamic Republic of),2020,0.0001449433195208
Comoros,2020,0.0002121914361787
Comoros,2020,4.0777807982541593e-08
Comoros,2020,2.8835680031995908e-05
Monaco,2020,0.0027345009868984
Monaco,2020,5.191178490395085e-06
Monaco,2020,0.0072368837461888
Puerto Rico,2020,0.0002785957913121
Puerto Rico,2020,8.549312514968476e-09
Puerto Rico,2020,8.34606898723613e-06
Bhutan,2020,0.0006530068095765
Bhutan,2020,1.5156509621573397e-07
Bhutan,2020,8.611597096856138e-05
Puerto Rico,2019,0.0002917271391633
Puerto Rico,2019,9.603239036680274e-09
Puerto Rico,2019,8.628951121911737e-06
Dominica,2020,2.500479801546154e-05
Dominica,2020,4.085599871304924e-08
Dominica,2020,3.713931316744164e-05
Guatemala,2020,0.1089552233973439
Guatemala,2020,1.1458228661957409e-06
Guatemala,2020,0.0006974967017792
Honduras,2020,0.0758778661404489
Honduras,2020,1.150556926894252e-06
Honduras,2020,0.0007639328302501
Burundi,2020,0.0013860808002302
Burundi,2020,1.5440955754749407e-08
Burundi,2020,1.0825916534113978e-05
Bangladesh,2020,0.2536702023092074
Bangladesh,2020,2.375988283004391e-07
Bangladesh,2020,0.0001551894211231
Saint Vincent and the Grenadines,2020,2.0076627009408307e-05
Saint Vincent and the Grenadines,2020,1.9434821985487097e-08
Saint Vincent and the Grenadines,2020,1.7587343249835306e-05
Andorra,2018,0.0042966190759059
Andorra,2018,7.244062130668432e-06
Andorra,2018,0.0052656628921521
Guam,2020,3.792614699849948e-05
Guam,2020,3.6476431426833584e-08
Guam,2020,2.371315422354879e-05
Indonesia,2018,1.4318065533658828
Indonesia,2018,8.206268418329108e-07
Indonesia,2018,0.0005318424362468
Democratic People's Republic of Korea,2020,0.2116973629144736
Democratic People's Republic of Korea,2020,8.750646352116418e-07
Democratic People's Republic of Korea,2020,0.0008036565237204
Andorra,2019,0.0043236963155638
Andorra,2019,7.2037569962988085e-06
Andorra,2019,0.0052052104348233
Greenland,2020,0.0056397494111945
Greenland,2020,1.2983945244289158e-05
Greenland,2020,0.01006073186787
Malaysia,2018,0.1547100579465999
Malaysia,2018,9.07089342815316e-07
Malaysia,2018,0.0005001874409229
Bermuda,2021,2.3091988625907497e-05
Bermuda,2021,3.1184172442404056e-08
Bermuda,2021,3.634195861942979e-05
Mauritius,2020,0.0001509208382708
Mauritius,2020,1.3688412321926092e-08
Mauritius,2020,1.1851980183951968e-05
Indonesia,2019,1.4750540906741003
Indonesia,2019,8.317186945974301e-07
Indonesia,2019,0.0005410529229935
Oman,2020,0.0011969615052111
Oman,2020,8.640848525791253e-08
Oman,2020,2.6514474315603857e-05
China,2020,26.9644914551042
China,2020,2.358718691188708e-06
China,2020,0.0018995970809957
Panama,2020,0.0443466562103239
Panama,2020,1.7666271685767907e-06
Panama,2020,0.0010473613259103
Palau,2020,1.783315658034873e-05
Palau,2020,9.418894377199609e-08
Palau,2020,9.860444595139698e-05
Sierra Leone,2020,0.0009844820211182
Sierra Leone,2020,1.2176451761440836e-08
Sierra Leone,2020,1.1413816666995028e-05
Niger,2020,0.0005048499190933
Niger,2020,2.510644813842343e-09
Niger,2020,2.094701838872496e-06
Jordan,2020,0.0028085464830346
